date,reference_entity,ticker,sector,adjusted_close
2025-09-12,IBM,IBM,Tech,252.05
2025-09-15,IBM,IBM,Tech,254.83
2025-09-16,IBM,IBM,Tech,256.11
2025-09-17,IBM,IBM,Tech,257.66
2025-09-18,IBM,IBM,Tech,263.55
2025-09-19,IBM,IBM,Tech,264.94
2025-09-22,IBM,IBM,Tech,269.88
2025-09-23,IBM,IBM,Tech,270.75
2025-09-24,IBM,IBM,Tech,266.06
2025-09-25,IBM,IBM,Tech,279.9
2025-09-26,IBM,IBM,Tech,282.75
2025-09-29,IBM,IBM,Tech,278.27
2025-09-30,IBM,IBM,Tech,280.61
2025-10-01,IBM,IBM,Tech,284.92
2025-10-02,IBM,IBM,Tech,285.15
2025-10-03,IBM,IBM,Tech,286.79
2025-10-06,IBM,IBM,Tech,287.83
2025-10-07,IBM,IBM,Tech,292.26
2025-10-08,IBM,IBM,Tech,287.87
2025-10-09,IBM,IBM,Tech,286.65
2025-10-10,IBM,IBM,Tech,276.3
2025-10-13,IBM,IBM,Tech,275.7
2025-10-14,IBM,IBM,Tech,274.64
2025-10-15,IBM,IBM,Tech,279.21
2025-10-16,IBM,IBM,Tech,274.46
2025-10-17,IBM,IBM,Tech,279.74
2025-10-20,IBM,IBM,Tech,282.09
2025-10-21,IBM,IBM,Tech,280.5
2025-10-22,IBM,IBM,Tech,285.93
2025-10-23,IBM,IBM,Tech,283.44
2025-10-24,IBM,IBM,Tech,305.77
2025-10-27,IBM,IBM,Tech,311.37
2025-10-28,IBM,IBM,Tech,310.86
2025-10-29,IBM,IBM,Tech,306.52
2025-10-30,IBM,IBM,Tech,308.36
2025-10-31,IBM,IBM,Tech,305.72
2025-11-03,IBM,IBM,Tech,303.06
2025-11-04,IBM,IBM,Tech,299.2
2025-11-05,IBM,IBM,Tech,305.09
2025-11-06,IBM,IBM,Tech,310.71
2025-11-07,IBM,IBM,Tech,304.7
2025-11-10,IBM,IBM,Tech,309.13
2025-11-11,IBM,IBM,Tech,313.72
2025-11-12,IBM,IBM,Tech,314.98
2025-11-13,IBM,IBM,Tech,304.86
2025-11-14,IBM,IBM,Tech,305.69
2025-11-17,IBM,IBM,Tech,297.17
2025-11-18,IBM,IBM,Tech,289.95
2025-11-19,IBM,IBM,Tech,288.53
2025-11-20,IBM,IBM,Tech,290.4
2025-11-21,IBM,IBM,Tech,297.44
2025-11-24,IBM,IBM,Tech,304.12
2025-11-25,IBM,IBM,Tech,304.48
2025-11-26,IBM,IBM,Tech,303.21
2025-11-28,IBM,IBM,Tech,308.58
2025-12-01,IBM,IBM,Tech,305.67
2025-12-02,IBM,IBM,Tech,301.78
2025-12-03,IBM,IBM,Tech,302.62
2025-12-04,IBM,IBM,Tech,307.99
2025-12-05,IBM,IBM,Tech,307.94
2025-12-08,IBM,IBM,Tech,309.18
2025-12-09,IBM,IBM,Tech,310.48
2025-12-10,IBM,IBM,Tech,312.67
2025-12-11,IBM,IBM,Tech,310.74
2025-12-12,IBM,IBM,Tech,309.24
2025-12-15,IBM,IBM,Tech,308.66
2025-12-16,IBM,IBM,Tech,303.18
2025-12-17,IBM,IBM,Tech,303.32
2025-12-18,IBM,IBM,Tech,300.45
2025-12-19,IBM,IBM,Tech,300.98
2025-12-22,IBM,IBM,Tech,302.79
2025-12-23,IBM,IBM,Tech,303.78
2025-12-24,IBM,IBM,Tech,304.56
2025-12-26,IBM,IBM,Tech,305.09
2025-12-29,IBM,IBM,Tech,305.74
2025-12-30,IBM,IBM,Tech,302.05
2025-12-31,IBM,IBM,Tech,296.21
2026-01-02,IBM,IBM,Tech,291.5
2026-01-05,IBM,IBM,Tech,294.97
2026-01-06,IBM,IBM,Tech,302.47
2026-01-07,IBM,IBM,Tech,296.73
2026-01-08,IBM,IBM,Tech,302.72
2026-01-09,IBM,IBM,Tech,304.22
2026-01-12,IBM,IBM,Tech,312.18
2026-01-13,IBM,IBM,Tech,303.16
2026-01-14,IBM,IBM,Tech,309.03
2026-01-15,IBM,IBM,Tech,297.95
2026-01-16,IBM,IBM,Tech,305.67
2024-01-22,JPMorgan Chase & Co.,JPM,Financials,162.97
2024-01-23,JPMorgan Chase & Co.,JPM,Financials,161.89
2024-01-24,JPMorgan Chase & Co.,JPM,Financials,163.34
2024-01-25,JPMorgan Chase & Co.,JPM,Financials,165.68
2024-01-26,JPMorgan Chase & Co.,JPM,Financials,165.05
2024-01-29,JPMorgan Chase & Co.,JPM,Financials,165.48
2024-01-30,JPMorgan Chase & Co.,JPM,Financials,168.87
2024-01-31,JPMorgan Chase & Co.,JPM,Financials,167.04
2024-02-01,JPMorgan Chase & Co.,JPM,Financials,166.43
2024-02-02,JPMorgan Chase & Co.,JPM,Financials,167.39
2024-02-05,JPMorgan Chase & Co.,JPM,Financials,167.17
2024-02-06,JPMorgan Chase & Co.,JPM,Financials,167.75
2024-02-07,JPMorgan Chase & Co.,JPM,Financials,168.06
2024-02-08,JPMorgan Chase & Co.,JPM,Financials,167.46
2024-02-09,JPMorgan Chase & Co.,JPM,Financials,167.66
2024-02-12,JPMorgan Chase & Co.,JPM,Financials,168.41
2024-02-13,JPMorgan Chase & Co.,JPM,Financials,166.94
2024-02-14,JPMorgan Chase & Co.,JPM,Financials,168.64
2024-02-15,JPMorgan Chase & Co.,JPM,Financials,172.32
2024-02-16,JPMorgan Chase & Co.,JPM,Financials,171.51
2024-02-20,JPMorgan Chase & Co.,JPM,Financials,172.18
2024-02-21,JPMorgan Chase & Co.,JPM,Financials,173.3
2024-02-22,JPMorgan Chase & Co.,JPM,Financials,175.38
2024-02-23,JPMorgan Chase & Co.,JPM,Financials,176.26
2024-02-26,JPMorgan Chase & Co.,JPM,Financials,175.66
2024-02-27,JPMorgan Chase & Co.,JPM,Financials,175.75
2024-02-28,JPMorgan Chase & Co.,JPM,Financials,176.64
2024-02-29,JPMorgan Chase & Co.,JPM,Financials,178.25
2024-03-01,JPMorgan Chase & Co.,JPM,Financials,177.51
2024-03-04,JPMorgan Chase & Co.,JPM,Financials,178.84
2024-03-05,JPMorgan Chase & Co.,JPM,Financials,180.63
2024-03-06,JPMorgan Chase & Co.,JPM,Financials,181.57
2024-03-07,JPMorgan Chase & Co.,JPM,Financials,179.98
2024-03-08,JPMorgan Chase & Co.,JPM,Financials,180.32
2024-03-11,JPMorgan Chase & Co.,JPM,Financials,180.38
2024-03-12,JPMorgan Chase & Co.,JPM,Financials,181.87
2024-03-13,JPMorgan Chase & Co.,JPM,Financials,183.34
2024-03-14,JPMorgan Chase & Co.,JPM,Financials,180.08
2024-03-15,JPMorgan Chase & Co.,JPM,Financials,182.31
2024-03-18,JPMorgan Chase & Co.,JPM,Financials,184.57
2024-03-19,JPMorgan Chase & Co.,JPM,Financials,185.65
2024-03-20,JPMorgan Chase & Co.,JPM,Financials,188.09
2024-03-21,JPMorgan Chase & Co.,JPM,Financials,190.7
2024-03-22,JPMorgan Chase & Co.,JPM,Financials,188.36
2024-03-25,JPMorgan Chase & Co.,JPM,Financials,186.64
2024-03-26,JPMorgan Chase & Co.,JPM,Financials,187.51
2024-03-27,JPMorgan Chase & Co.,JPM,Financials,191.14
2024-03-28,JPMorgan Chase & Co.,JPM,Financials,191.89
2024-04-01,JPMorgan Chase & Co.,JPM,Financials,190.59
2024-04-02,JPMorgan Chase & Co.,JPM,Financials,190.51
2024-04-03,JPMorgan Chase & Co.,JPM,Financials,189.97
2024-04-04,JPMorgan Chase & Co.,JPM,Financials,188.53
2024-04-05,JPMorgan Chase & Co.,JPM,Financials,190.26
2024-04-08,JPMorgan Chase & Co.,JPM,Financials,191.25
2024-04-09,JPMorgan Chase & Co.,JPM,Financials,189.97
2024-04-10,JPMorgan Chase & Co.,JPM,Financials,188.35
2024-04-11,JPMorgan Chase & Co.,JPM,Financials,188.32
2024-04-12,JPMorgan Chase & Co.,JPM,Financials,176.14
2024-04-15,JPMorgan Chase & Co.,JPM,Financials,176.23
2024-04-16,JPMorgan Chase & Co.,JPM,Financials,174.22
2024-04-17,JPMorgan Chase & Co.,JPM,Financials,173.52
2024-04-18,JPMorgan Chase & Co.,JPM,Financials,174.65
2024-04-19,JPMorgan Chase & Co.,JPM,Financials,179.04
2024-04-22,JPMorgan Chase & Co.,JPM,Financials,182.51
2024-04-23,JPMorgan Chase & Co.,JPM,Financials,185.15
2024-04-24,JPMorgan Chase & Co.,JPM,Financials,186.05
2024-04-25,JPMorgan Chase & Co.,JPM,Financials,186.33
2024-04-26,JPMorgan Chase & Co.,JPM,Financials,186.45
2024-04-29,JPMorgan Chase & Co.,JPM,Financials,186.24
2024-04-30,JPMorgan Chase & Co.,JPM,Financials,184.76
2024-05-01,JPMorgan Chase & Co.,JPM,Financials,184.88
2024-05-02,JPMorgan Chase & Co.,JPM,Financials,184.68
2024-05-03,JPMorgan Chase & Co.,JPM,Financials,183.57
2024-05-06,JPMorgan Chase & Co.,JPM,Financials,185.01
2024-05-07,JPMorgan Chase & Co.,JPM,Financials,184.77
2024-05-08,JPMorgan Chase & Co.,JPM,Financials,188.53
2024-05-09,JPMorgan Chase & Co.,JPM,Financials,190.31
2024-05-10,JPMorgan Chase & Co.,JPM,Financials,191.53
2024-05-13,JPMorgan Chase & Co.,JPM,Financials,191.5
2024-05-14,JPMorgan Chase & Co.,JPM,Financials,194.17
2024-05-15,JPMorgan Chase & Co.,JPM,Financials,194.75
2024-05-16,JPMorgan Chase & Co.,JPM,Financials,195.1
2024-05-17,JPMorgan Chase & Co.,JPM,Financials,197.33
2024-05-20,JPMorgan Chase & Co.,JPM,Financials,188.46
2024-05-21,JPMorgan Chase & Co.,JPM,Financials,192.26
2024-05-22,JPMorgan Chase & Co.,JPM,Financials,191.09
2024-05-23,JPMorgan Chase & Co.,JPM,Financials,189.75
2024-05-24,JPMorgan Chase & Co.,JPM,Financials,193.4
2024-05-28,JPMorgan Chase & Co.,JPM,Financials,192.24
2024-05-29,JPMorgan Chase & Co.,JPM,Financials,190.9
2024-05-30,JPMorgan Chase & Co.,JPM,Financials,192.07
2024-05-31,JPMorgan Chase & Co.,JPM,Financials,195.25
2024-06-03,JPMorgan Chase & Co.,JPM,Financials,194.47
2024-06-04,JPMorgan Chase & Co.,JPM,Financials,191.91
2024-06-05,JPMorgan Chase & Co.,JPM,Financials,190.08
2024-06-06,JPMorgan Chase & Co.,JPM,Financials,189.74
2024-06-07,JPMorgan Chase & Co.,JPM,Financials,192.67
2024-06-10,JPMorgan Chase & Co.,JPM,Financials,192.34
2024-06-11,JPMorgan Chase & Co.,JPM,Financials,187.28
2024-06-12,JPMorgan Chase & Co.,JPM,Financials,184.56
2024-06-13,JPMorgan Chase & Co.,JPM,Financials,186.61
2024-06-14,JPMorgan Chase & Co.,JPM,Financials,186.73
2024-06-17,JPMorgan Chase & Co.,JPM,Financials,187.88
2024-06-18,JPMorgan Chase & Co.,JPM,Financials,189.83
2024-06-20,JPMorgan Chase & Co.,JPM,Financials,191.44
2024-06-21,JPMorgan Chase & Co.,JPM,Financials,189.15
2024-06-24,JPMorgan Chase & Co.,JPM,Financials,191.64
2024-06-25,JPMorgan Chase & Co.,JPM,Financials,190.86
2024-06-26,JPMorgan Chase & Co.,JPM,Financials,190.24
2024-06-27,JPMorgan Chase & Co.,JPM,Financials,191.92
2024-06-28,JPMorgan Chase & Co.,JPM,Financials,194.9
2024-07-01,JPMorgan Chase & Co.,JPM,Financials,197.97
2024-07-02,JPMorgan Chase & Co.,JPM,Financials,201.23
2024-07-03,JPMorgan Chase & Co.,JPM,Financials,201.09
2024-07-05,JPMorgan Chase & Co.,JPM,Financials,198.43
2024-07-08,JPMorgan Chase & Co.,JPM,Financials,198.8
2024-07-09,JPMorgan Chase & Co.,JPM,Financials,201.18
2024-07-10,JPMorgan Chase & Co.,JPM,Financials,201.34
2024-07-11,JPMorgan Chase & Co.,JPM,Financials,201.01
2024-07-12,JPMorgan Chase & Co.,JPM,Financials,198.57
2024-07-15,JPMorgan Chase & Co.,JPM,Financials,203.52
2024-07-16,JPMorgan Chase & Co.,JPM,Financials,206.98
2024-07-17,JPMorgan Chase & Co.,JPM,Financials,210.13
2024-07-18,JPMorgan Chase & Co.,JPM,Financials,203.46
2024-07-19,JPMorgan Chase & Co.,JPM,Financials,203.26
2024-07-22,JPMorgan Chase & Co.,JPM,Financials,203.75
2024-07-23,JPMorgan Chase & Co.,JPM,Financials,203.8
2024-07-24,JPMorgan Chase & Co.,JPM,Financials,202.11
2024-07-25,JPMorgan Chase & Co.,JPM,Financials,202.19
2024-07-26,JPMorgan Chase & Co.,JPM,Financials,205.65
2024-07-29,JPMorgan Chase & Co.,JPM,Financials,204.3
2024-07-30,JPMorgan Chase & Co.,JPM,Financials,208.51
2024-07-31,JPMorgan Chase & Co.,JPM,Financials,206.19
2024-08-01,JPMorgan Chase & Co.,JPM,Financials,201.5
2024-08-02,JPMorgan Chase & Co.,JPM,Financials,192.95
2024-08-05,JPMorgan Chase & Co.,JPM,Financials,188.85
2024-08-06,JPMorgan Chase & Co.,JPM,Financials,194.12
2024-08-07,JPMorgan Chase & Co.,JPM,Financials,194.17
2024-08-08,JPMorgan Chase & Co.,JPM,Financials,197.72
2024-08-09,JPMorgan Chase & Co.,JPM,Financials,199.41
2024-08-12,JPMorgan Chase & Co.,JPM,Financials,199.78
2024-08-13,JPMorgan Chase & Co.,JPM,Financials,201.48
2024-08-14,JPMorgan Chase & Co.,JPM,Financials,203.71
2024-08-15,JPMorgan Chase & Co.,JPM,Financials,204.98
2024-08-16,JPMorgan Chase & Co.,JPM,Financials,207.32
2024-08-19,JPMorgan Chase & Co.,JPM,Financials,208.76
2024-08-20,JPMorgan Chase & Co.,JPM,Financials,207.86
2024-08-21,JPMorgan Chase & Co.,JPM,Financials,207.93
2024-08-22,JPMorgan Chase & Co.,JPM,Financials,209.9
2024-08-23,JPMorgan Chase & Co.,JPM,Financials,211.53
2024-08-26,JPMorgan Chase & Co.,JPM,Financials,212.36
2024-08-27,JPMorgan Chase & Co.,JPM,Financials,213.34
2024-08-28,JPMorgan Chase & Co.,JPM,Financials,214.42
2024-08-29,JPMorgan Chase & Co.,JPM,Financials,215.31
2024-08-30,JPMorgan Chase & Co.,JPM,Financials,217.82
2024-09-03,JPMorgan Chase & Co.,JPM,Financials,213.46
2024-09-04,JPMorgan Chase & Co.,JPM,Financials,212.52
2024-09-05,JPMorgan Chase & Co.,JPM,Financials,210.87
2024-09-06,JPMorgan Chase & Co.,JPM,Financials,205.86
2024-09-09,JPMorgan Chase & Co.,JPM,Financials,210.07
2024-09-10,JPMorgan Chase & Co.,JPM,Financials,199.17
2024-09-11,JPMorgan Chase & Co.,JPM,Financials,200.79
2024-09-12,JPMorgan Chase & Co.,JPM,Financials,200.18
2024-09-13,JPMorgan Chase & Co.,JPM,Financials,197.97
2024-09-16,JPMorgan Chase & Co.,JPM,Financials,201.4
2024-09-17,JPMorgan Chase & Co.,JPM,Financials,202.75
2024-09-18,JPMorgan Chase & Co.,JPM,Financials,201.08
2024-09-19,JPMorgan Chase & Co.,JPM,Financials,203.94
2024-09-20,JPMorgan Chase & Co.,JPM,Financials,204.53
2024-09-23,JPMorgan Chase & Co.,JPM,Financials,204.87
2024-09-24,JPMorgan Chase & Co.,JPM,Financials,205.02
2024-09-25,JPMorgan Chase & Co.,JPM,Financials,203.66
2024-09-26,JPMorgan Chase & Co.,JPM,Financials,203.26
2024-09-27,JPMorgan Chase & Co.,JPM,Financials,203.96
2024-09-30,JPMorgan Chase & Co.,JPM,Financials,204.31
2024-10-01,JPMorgan Chase & Co.,JPM,Financials,200.61
2024-10-02,JPMorgan Chase & Co.,JPM,Financials,200.85
2024-10-03,JPMorgan Chase & Co.,JPM,Financials,198.85
2024-10-04,JPMorgan Chase & Co.,JPM,Financials,205.91
2024-10-07,JPMorgan Chase & Co.,JPM,Financials,205.63
2024-10-08,JPMorgan Chase & Co.,JPM,Financials,205.45
2024-10-09,JPMorgan Chase & Co.,JPM,Financials,208.06
2024-10-10,JPMorgan Chase & Co.,JPM,Financials,207.49
2024-10-11,JPMorgan Chase & Co.,JPM,Financials,216.7
2024-10-14,JPMorgan Chase & Co.,JPM,Financials,215.91
2024-10-15,JPMorgan Chase & Co.,JPM,Financials,216.8
2024-10-16,JPMorgan Chase & Co.,JPM,Financials,218.02
2024-10-17,JPMorgan Chase & Co.,JPM,Financials,218.78
2024-10-18,JPMorgan Chase & Co.,JPM,Financials,219.71
2024-10-21,JPMorgan Chase & Co.,JPM,Financials,217.4
2024-10-22,JPMorgan Chase & Co.,JPM,Financials,218.49
2024-10-23,JPMorgan Chase & Co.,JPM,Financials,217.8
2024-10-24,JPMorgan Chase & Co.,JPM,Financials,219.33
2024-10-25,JPMorgan Chase & Co.,JPM,Financials,216.72
2024-10-28,JPMorgan Chase & Co.,JPM,Financials,219.83
2024-10-29,JPMorgan Chase & Co.,JPM,Financials,217.3
2024-10-30,JPMorgan Chase & Co.,JPM,Financials,218.77
2024-10-31,JPMorgan Chase & Co.,JPM,Financials,216.34
2024-11-01,JPMorgan Chase & Co.,JPM,Financials,217.34
2024-11-04,JPMorgan Chase & Co.,JPM,Financials,214.26
2024-11-05,JPMorgan Chase & Co.,JPM,Financials,215.92
2024-11-06,JPMorgan Chase & Co.,JPM,Financials,240.85
2024-11-07,JPMorgan Chase & Co.,JPM,Financials,230.44
2024-11-08,JPMorgan Chase & Co.,JPM,Financials,231.03
2024-11-11,JPMorgan Chase & Co.,JPM,Financials,233.28
2024-11-12,JPMorgan Chase & Co.,JPM,Financials,233.54
2024-11-13,JPMorgan Chase & Co.,JPM,Financials,235.1
2024-11-14,JPMorgan Chase & Co.,JPM,Financials,235.79
2024-11-15,JPMorgan Chase & Co.,JPM,Financials,239.15
2024-11-18,JPMorgan Chase & Co.,JPM,Financials,238.87
2024-11-19,JPMorgan Chase & Co.,JPM,Financials,236.98
2024-11-20,JPMorgan Chase & Co.,JPM,Financials,234.73
2024-11-21,JPMorgan Chase & Co.,JPM,Financials,238.61
2024-11-22,JPMorgan Chase & Co.,JPM,Financials,242.3
2024-11-25,JPMorgan Chase & Co.,JPM,Financials,244.0
2024-11-26,JPMorgan Chase & Co.,JPM,Financials,243.69
2024-11-27,JPMorgan Chase & Co.,JPM,Financials,243.51
2024-11-29,JPMorgan Chase & Co.,JPM,Financials,243.45
2024-12-02,JPMorgan Chase & Co.,JPM,Financials,240.06
2024-12-03,JPMorgan Chase & Co.,JPM,Financials,238.67
2024-12-04,JPMorgan Chase & Co.,JPM,Financials,237.28
2024-12-05,JPMorgan Chase & Co.,JPM,Financials,239.31
2024-12-06,JPMorgan Chase & Co.,JPM,Financials,241.14
2024-12-09,JPMorgan Chase & Co.,JPM,Financials,237.68
2024-12-10,JPMorgan Chase & Co.,JPM,Financials,236.76
2024-12-11,JPMorgan Chase & Co.,JPM,Financials,237.41
2024-12-12,JPMorgan Chase & Co.,JPM,Financials,235.46
2024-12-13,JPMorgan Chase & Co.,JPM,Financials,233.91
2024-12-16,JPMorgan Chase & Co.,JPM,Financials,233.56
2024-12-17,JPMorgan Chase & Co.,JPM,Financials,232.37
2024-12-18,JPMorgan Chase & Co.,JPM,Financials,224.58
2024-12-19,JPMorgan Chase & Co.,JPM,Financials,227.11
2024-12-20,JPMorgan Chase & Co.,JPM,Financials,231.63
2024-12-23,JPMorgan Chase & Co.,JPM,Financials,232.4
2024-12-24,JPMorgan Chase & Co.,JPM,Financials,236.22
2024-12-26,JPMorgan Chase & Co.,JPM,Financials,237.03
2024-12-27,JPMorgan Chase & Co.,JPM,Financials,235.11
2024-12-30,JPMorgan Chase & Co.,JPM,Financials,233.31
2024-12-31,JPMorgan Chase & Co.,JPM,Financials,233.69
2025-01-02,JPMorgan Chase & Co.,JPM,Financials,233.97
2025-01-03,JPMorgan Chase & Co.,JPM,Financials,237.17
2025-01-06,JPMorgan Chase & Co.,JPM,Financials,236.01
2025-01-07,JPMorgan Chase & Co.,JPM,Financials,238.28
2025-01-08,JPMorgan Chase & Co.,JPM,Financials,238.24
2025-01-10,JPMorgan Chase & Co.,JPM,Financials,235.05
2025-01-13,JPMorgan Chase & Co.,JPM,Financials,239.3
2025-01-14,JPMorgan Chase & Co.,JPM,Financials,242.5
2025-01-15,JPMorgan Chase & Co.,JPM,Financials,247.28
2025-01-16,JPMorgan Chase & Co.,JPM,Financials,249.16
2025-01-17,JPMorgan Chase & Co.,JPM,Financials,253.95
2025-01-21,JPMorgan Chase & Co.,JPM,Financials,257.75
2025-01-22,JPMorgan Chase & Co.,JPM,Financials,257.56
2025-01-23,JPMorgan Chase & Co.,JPM,Financials,260.61
2025-01-24,JPMorgan Chase & Co.,JPM,Financials,259.52
2025-01-27,JPMorgan Chase & Co.,JPM,Financials,260.51
2025-01-28,JPMorgan Chase & Co.,JPM,Financials,261.77
2025-01-29,JPMorgan Chase & Co.,JPM,Financials,261.22
2025-01-30,JPMorgan Chase & Co.,JPM,Financials,262.84
2025-01-31,JPMorgan Chase & Co.,JPM,Financials,261.93
2025-02-03,JPMorgan Chase & Co.,JPM,Financials,261.45
2025-02-04,JPMorgan Chase & Co.,JPM,Financials,262.56
2025-02-05,JPMorgan Chase & Co.,JPM,Financials,265.0
2025-02-06,JPMorgan Chase & Co.,JPM,Financials,271.34
2025-02-07,JPMorgan Chase & Co.,JPM,Financials,270.26
2025-02-10,JPMorgan Chase & Co.,JPM,Financials,265.59
2025-02-11,JPMorgan Chase & Co.,JPM,Financials,269.46
2025-02-12,JPMorgan Chase & Co.,JPM,Financials,269.92
2025-02-13,JPMorgan Chase & Co.,JPM,Financials,270.77
2025-02-14,JPMorgan Chase & Co.,JPM,Financials,271.03
2025-02-18,JPMorgan Chase & Co.,JPM,Financials,274.33
2025-02-19,JPMorgan Chase & Co.,JPM,Financials,273.64
2025-02-20,JPMorgan Chase & Co.,JPM,Financials,261.44
2025-02-21,JPMorgan Chase & Co.,JPM,Financials,258.93
2025-02-24,JPMorgan Chase & Co.,JPM,Financials,256.09
2025-02-25,JPMorgan Chase & Co.,JPM,Financials,252.23
2025-02-26,JPMorgan Chase & Co.,JPM,Financials,253.59
2025-02-27,JPMorgan Chase & Co.,JPM,Financials,253.84
2025-02-28,JPMorgan Chase & Co.,JPM,Financials,259.33
2025-03-03,JPMorgan Chase & Co.,JPM,Financials,255.38
2025-03-04,JPMorgan Chase & Co.,JPM,Financials,245.22
2025-03-05,JPMorgan Chase & Co.,JPM,Financials,246.48
2025-03-06,JPMorgan Chase & Co.,JPM,Financials,241.59
2025-03-07,JPMorgan Chase & Co.,JPM,Financials,237.41
2025-03-10,JPMorgan Chase & Co.,JPM,Financials,227.55
2025-03-11,JPMorgan Chase & Co.,JPM,Financials,224.54
2025-03-12,JPMorgan Chase & Co.,JPM,Financials,223.32
2025-03-13,JPMorgan Chase & Co.,JPM,Financials,220.67
2025-03-14,JPMorgan Chase & Co.,JPM,Financials,227.77
2025-03-17,JPMorgan Chase & Co.,JPM,Financials,229.23
2025-03-18,JPMorgan Chase & Co.,JPM,Financials,230.25
2025-03-19,JPMorgan Chase & Co.,JPM,Financials,234.31
2025-03-20,JPMorgan Chase & Co.,JPM,Financials,234.21
2025-03-21,JPMorgan Chase & Co.,JPM,Financials,236.78
2025-03-24,JPMorgan Chase & Co.,JPM,Financials,243.08
2025-03-25,JPMorgan Chase & Co.,JPM,Financials,246.08
2025-03-26,JPMorgan Chase & Co.,JPM,Financials,245.99
2025-03-27,JPMorgan Chase & Co.,JPM,Financials,243.13
2025-03-28,JPMorgan Chase & Co.,JPM,Financials,237.97
2025-03-31,JPMorgan Chase & Co.,JPM,Financials,240.37
2025-04-01,JPMorgan Chase & Co.,JPM,Financials,238.76
2025-04-02,JPMorgan Chase & Co.,JPM,Financials,240.88
2025-04-03,JPMorgan Chase & Co.,JPM,Financials,224.1
2025-04-04,JPMorgan Chase & Co.,JPM,Financials,207.32
2025-04-07,JPMorgan Chase & Co.,JPM,Financials,211.43
2025-04-08,JPMorgan Chase & Co.,JPM,Financials,213.82
2025-04-09,JPMorgan Chase & Co.,JPM,Financials,231.05
2025-04-10,JPMorgan Chase & Co.,JPM,Financials,223.92
2025-04-11,JPMorgan Chase & Co.,JPM,Financials,232.88
2025-04-14,JPMorgan Chase & Co.,JPM,Financials,231.42
2025-04-15,JPMorgan Chase & Co.,JPM,Financials,229.85
2025-04-16,JPMorgan Chase & Co.,JPM,Financials,226.38
2025-04-17,JPMorgan Chase & Co.,JPM,Financials,228.7
2025-04-21,JPMorgan Chase & Co.,JPM,Financials,225.77
2025-04-22,JPMorgan Chase & Co.,JPM,Financials,232.28
2025-04-23,JPMorgan Chase & Co.,JPM,Financials,237.49
2025-04-24,JPMorgan Chase & Co.,JPM,Financials,241.2
2025-04-25,JPMorgan Chase & Co.,JPM,Financials,240.13
2025-04-28,JPMorgan Chase & Co.,JPM,Financials,239.8
2025-04-29,JPMorgan Chase & Co.,JPM,Financials,241.18
2025-04-30,JPMorgan Chase & Co.,JPM,Financials,241.18
2025-05-01,JPMorgan Chase & Co.,JPM,Financials,243.42
2025-05-02,JPMorgan Chase & Co.,JPM,Financials,248.96
2025-05-05,JPMorgan Chase & Co.,JPM,Financials,249.01
2025-05-06,JPMorgan Chase & Co.,JPM,Financials,245.75
2025-05-07,JPMorgan Chase & Co.,JPM,Financials,245.88
2025-05-08,JPMorgan Chase & Co.,JPM,Financials,249.91
2025-05-09,JPMorgan Chase & Co.,JPM,Financials,249.52
2025-05-12,JPMorgan Chase & Co.,JPM,Financials,256.39
2025-05-13,JPMorgan Chase & Co.,JPM,Financials,259.31
2025-05-14,JPMorgan Chase & Co.,JPM,Financials,261.91
2025-05-15,JPMorgan Chase & Co.,JPM,Financials,263.73
2025-05-16,JPMorgan Chase & Co.,JPM,Financials,263.8
2025-05-19,JPMorgan Chase & Co.,JPM,Financials,261.16
2025-05-20,JPMorgan Chase & Co.,JPM,Financials,261.95
2025-05-21,JPMorgan Chase & Co.,JPM,Financials,257.37
2025-05-22,JPMorgan Chase & Co.,JPM,Financials,257.01
2025-05-23,JPMorgan Chase & Co.,JPM,Financials,257.05
2025-05-27,JPMorgan Chase & Co.,JPM,Financials,261.56
2025-05-28,JPMorgan Chase & Co.,JPM,Financials,259.79
2025-05-29,JPMorgan Chase & Co.,JPM,Financials,260.65
2025-05-30,JPMorgan Chase & Co.,JPM,Financials,260.29
2025-06-02,JPMorgan Chase & Co.,JPM,Financials,260.94
2025-06-03,JPMorgan Chase & Co.,JPM,Financials,262.53
2025-06-04,JPMorgan Chase & Co.,JPM,Financials,260.51
2025-06-05,JPMorgan Chase & Co.,JPM,Financials,258.27
2025-06-06,JPMorgan Chase & Co.,JPM,Financials,261.99
2025-06-09,JPMorgan Chase & Co.,JPM,Financials,262.99
2025-06-10,JPMorgan Chase & Co.,JPM,Financials,264.82
2025-06-11,JPMorgan Chase & Co.,JPM,Financials,264.38
2025-06-12,JPMorgan Chase & Co.,JPM,Financials,264.47
2025-06-13,JPMorgan Chase & Co.,JPM,Financials,261.23
2025-06-16,JPMorgan Chase & Co.,JPM,Financials,266.56
2025-06-17,JPMorgan Chase & Co.,JPM,Financials,265.73
2025-06-18,JPMorgan Chase & Co.,JPM,Financials,270.11
2025-06-20,JPMorgan Chase & Co.,JPM,Financials,271.13
2025-06-23,JPMorgan Chase & Co.,JPM,Financials,274.36
2025-06-24,JPMorgan Chase & Co.,JPM,Financials,277.31
2025-06-25,JPMorgan Chase & Co.,JPM,Financials,280.07
2025-06-26,JPMorgan Chase & Co.,JPM,Financials,284.69
2025-06-27,JPMorgan Chase & Co.,JPM,Financials,283.07
2025-06-30,JPMorgan Chase & Co.,JPM,Financials,285.83
2025-07-01,JPMorgan Chase & Co.,JPM,Financials,286.33
